Level,Date and Time,Source,Event ID,Task Category,
Information,24-09-2024 19:13,Microsoft-Windows-Kernel-General,15,-10,Hive \??\Volume{3835c0f0-b7b0-4773-a458-09d1fca5e155}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{0FADE177-BECD-411D-A8E8-17A74F7A565D} was reorganized with a starting size of 157921280 bytes and an ending size of 148230144 bytes.
Information,24-09-2024 19:13,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,24-09-2024 19:13,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\Volume{3835c0f0-b7b0-4773-a458-09d1fca5e155}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{B830FF84-14D6-43B4-BBD2-8BE4FD30BF7C} was cleared updating 916 keys and creating 184 modified pages.
Information,24-09-2024 19:13,Microsoft-Windows-Kernel-General,15,-10,Hive \??\Volume{3835c0f0-b7b0-4773-a458-09d1fca5e155}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{B3E89222-0689-4D62-86F4-C2D2044CC102} was reorganized with a starting size of 11792384 bytes and an ending size of 10682368 bytes.
Information,24-09-2024 19:13,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\Volume{3835c0f0-b7b0-4773-a458-09d1fca5e155}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{6E180333-3837-4B66-BF81-68C72EE668E7} was cleared updating 71 keys and creating 4 modified pages.
Information,24-09-2024 19:13,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\Volume{3835c0f0-b7b0-4773-a458-09d1fca5e155}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{DD907951-6FED-4EC9-B740-BF0052E4DD5C} was cleared updating 53 keys and creating 7 modified pages.
Information,24-09-2024 19:13,Microsoft-Windows-Kernel-General,15,-10,Hive \??\Volume{3835c0f0-b7b0-4773-a458-09d1fca5e155}\System Volume Information\SPP\SppCbsHiveStore\{cd42efe1-f6f1-427c-b004-033192c625a4}{3832C67E-815D-4ECC-A471-E4796CDC4211} was reorganized with a starting size of 29749248 bytes and an ending size of 29700096 bytes.
Information,24-09-2024 19:13,Microsoft-Windows-Kernel-General,11,None,"TxR init phase for hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy4\WINDOWS\System32\config\DRIVERS (TM: {afae538d-7a42-11ef-a727-5cfb3a2f79f0}, RM: {afae538c-7a42-11ef-a727-5cfb3a2f79f0}) finished with result=0xC00000A2 (Internal code=7)."
Information,24-09-2024 19:13,Microsoft-Windows-Kernel-General,11,None,"TxR init phase for hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy4\WINDOWS\System32\config\SYSTEM (TM: {afae538a-7a42-11ef-a727-5cfb3a2f79f0}, RM: {afae5389-7a42-11ef-a727-5cfb3a2f79f0}) finished with result=0xC00000A2 (Internal code=7)."
Information,24-09-2024 19:13,Microsoft-Windows-Kernel-General,15,-10,Hive \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy4\WINDOWS\System32\config\SYSTEM was reorganized with a starting size of 29749248 bytes and an ending size of 29700096 bytes.
Information,24-09-2024 19:13,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9WZDNCRFJBMP-MICROSOFT.WINDOWSSTORE
Information,24-09-2024 19:13,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\HP\AppData\Local\Packages\Microsoft.WindowsStore_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 24 keys and creating 4 modified pages.
Information,24-09-2024 19:13,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9WZDNCRFJBMP-MICROSOFT.WINDOWSSTORE
Information,24-09-2024 19:13,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsStore_22408.1401.5.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,24-09-2024 19:12,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,24-09-2024 19:12,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,24-09-2024 19:12,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,24-09-2024 19:12,Microsoft-Windows-Time-Service,37,None,"The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|[::]:123->[64:ff9b::2851:5e41]:123)."
Information,24-09-2024 19:12,Microsoft-Windows-Time-Service,158,None,The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well.
Information,24-09-2024 18:55,Microsoft-Windows-Kernel-Power,105,-100,Power source change.
Information,24-09-2024 18:51,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information,24-09-2024 18:48,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Information,24-09-2024 18:46,Microsoft-Windows-Kernel-Power,105,-100,Power source change.
Information,24-09-2024 18:43,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Warning,24-09-2024 18:42,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user INFINITELOOP\HP SID (S-1-5-21-1139039245-4285067927-1271566218-1001) from address LocalHost (Using LRPC) running in the application container MicrosoftWindows.Client.WebExperience_524.24900.80.0_x64__cw5n1h2txyewy SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,24-09-2024 18:40,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Information,24-09-2024 18:32,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information,24-09-2024 18:32,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee-Dynamicappdownloader) service was changed from demand start to disabled.
Information,24-09-2024 18:32,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee Scheduled Task - (mc-sustainability)) service was changed from demand start to disabled.
Information,24-09-2024 18:32,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee Scheduled Task - (mc-sustainability))
Service File Name:  ""C:\Program Files\McAfee\wps\1.22.200.1\sustainability\mc-sustainability.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
Information,24-09-2024 18:32,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Service File Name:  ""C:\Program Files\McAfee\wps\1.22.200.1\dad\mc-dad.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
Information,24-09-2024 18:29,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:29,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:29,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Warning,24-09-2024 18:29,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user INFINITELOOP\HP SID (S-1-5-21-1139039245-4285067927-1271566218-1001) from address LocalHost (Using LRPC) running in the application container MSTeams_24231.512.3106.6573_x64__8wekyb3d8bbwe SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,24-09-2024 18:29,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee-Dynamicappdownloader) service was changed from demand start to disabled.
Information,24-09-2024 18:29,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:29,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:29,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:29,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Service File Name:  ""C:\Program Files\McAfee\wps\1.22.200.1\dad\mc-dad.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
Information,24-09-2024 18:28,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:28,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:28,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:26,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:26,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:26,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:26,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:26,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:26,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:26,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:26,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,24-09-2024 18:26,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Warning,24-09-2024 18:26,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user INFINITELOOP\HP SID (S-1-5-21-1139039245-4285067927-1271566218-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,24-09-2024 18:26,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Warning,24-09-2024 18:26,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,24-09-2024 18:26,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,24-09-2024 18:26,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee Scheduled Task - (mc-sustainability)) service was changed from demand start to disabled.
Information,24-09-2024 18:26,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee Scheduled Task - (mc-sustainability))
Service File Name:  ""C:\Program Files\McAfee\wps\1.22.200.1\sustainability\mc-sustainability.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
Information,24-09-2024 18:26,Microsoft-Windows-Winlogon,7001,-1101,User Logon Notification for Customer Experience Improvement Program
Information,24-09-2024 18:26,Microsoft-Windows-Power-Troubleshooter,1,None,"The system has returned from a low power state.

Sleep Time: ‎2024‎-‎09‎-‎24T08:33:58.191440000Z
Wake Time: ‎2024‎-‎09‎-‎24T12:56:12.998094200Z

Wake Source: Unknown"
Information,24-09-2024 18:26,BTHUSB,18,None,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup.
Error,24-09-2024 18:26,VBoxNetLwf,12,None,The driver detected an internal driver error on \Device\VBoxNetLwf.
Information,24-09-2024 18:26,Microsoft-Windows-Kernel-Power,566,-268,"The system session has transitioned from 5 to 7.

Reason PolicyChange 

BootId: 219"
Information,24-09-2024 18:26,Microsoft-Windows-Kernel-Power,507,-158,"The system is exiting Modern Standby 

Reason: Lid."
Information,24-09-2024 18:26,Microsoft-Windows-Kernel-Power,506,-157,"The system is entering Modern Standby 

Reason: Sleep, Hibernate, or Shutdown."
Information,24-09-2024 18:26,Microsoft-Windows-Kernel-Power,566,-268,"The system session has transitioned from 4 to 5.

Reason SxTransition 

BootId: 219"
Information,24-09-2024 18:26,Microsoft-Windows-Kernel-Boot,32,-58,The bootmgr spent 0 ms waiting for user input.
Information,24-09-2024 18:26,Microsoft-Windows-Kernel-Boot,18,-57,There are 0x1 boot options on this system.
Information,24-09-2024 18:26,Microsoft-Windows-Kernel-Boot,30,-21,The firmware reported boot metrics.
Warning,24-09-2024 18:26,Win32k,701,None,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0)
Warning,24-09-2024 18:26,Win32k,701,None,Power Manager has not requested suppression of all input (INPUT_SUPPRESS_REQUEST=0)
